IDLattes,DuracaoDoutorado,Genero,ExclusividadeDoutorado,Publicacoes,IdadeAcademica,HistoricoFiliacaoemIESInternacional
3388236268685727,5.0,0.0,1,17,14.0,1
3388328949052222,4.0,0.0,0,6,4.0,0
3388383720587089,4.0,1.0,1,18,10.0,0
3388431029793400,3.0,0.0,1,6,5.0,0
3388461317743404,5.5,1.0,0,12,10.0,1
3388479509576099,4.0,0.0,1,1,4.0,0
3388515653445062,4.0,0.0,0,1,4.0,0
3388536905445944,3.0,0.0,1,16,13.0,0
3388550039533131,4.0,0.0,1,21,5.0,1
3388566431170928,4.0,0.0,1,16,14.0,0
3388589670868128,3.0,1.0,0,4,3.0,0
3388617081140226,4.0,0.0,1,1,4.0,1
3388620746150027,4.0,0.0,0,1,4.0,0
3388637989068712,4.0,0.0,1,87,30.0,0
3388656366401058,4.0,0.0,1,66,26.0,0
3388669228190397,3.0,0.0,0,5,7.0,1
3388708193705042,4.0,1.0,1,1,4.0,0
3388718719723184,3.0,1.0,0,14,5.0,0
3388743073356198,5.0,0.0,1,12,24.0,0
3388743580231940,3.0,0.0,1,1,3.0,0
3388776296065523,5.0,1.0,1,3,6.0,0
3388795761978632,4.0,0.0,1,40,7.0,0
3388797091547625,5.0,1.0,1,1,5.0,0
3388819392809537,4.0,0.0,1,2,6.0,0
3388915140551502,4.0,0.0,1,19,10.0,0
3388938905457659,4.0,0.0,1,22,9.0,0
3388951146352743,4.0,1.0,0,3,4.0,0
3388952821853005,4.0,1.0,1,6,11.0,0
3388959659063729,2.0,1.0,0,7,11.0,0
3388975286231799,1.0,1.0,0,12,10.0,1
3388976301063418,4.0,1.0,0,2,5.0,0
3389057575913568,5.0,0.0,0,7,11.0,0
3389057782411567,3.0,0.0,0,15,9.0,0
3389074351587454,2.0,0.0,0,25,9.0,1
3389078362144309,5.0,1.0,0,16,25.0,0
3389085645971132,4.0,0.0,1,22,15.0,0
3389092594148355,3.0,0.0,0,29,17.0,0
3389105078664804,3.0,1.0,1,37,14.0,0
3389120372152086,4.0,1.0,0,26,6.0,0
3389126067663936,4.0,1.0,1,12,12.0,0
3389126880968584,3.0,0.0,1,7,3.0,0
3389141516264571,9.0,0.0,1,1,9.0,0
3389143585242443,4.0,0.0,1,43,17.0,0
3389156930698727,3.0,0.0,0,7,3.0,0
3389184651259453,4.0,0.0,1,1,5.0,0
3389190856789329,4.0,0.0,1,41,33.0,1
3389259916240146,2.0,0.0,0,283,25.0,0
3389284965429433,4.0,0.0,1,5,6.0,0
3389330856727031,3.0,0.0,0,28,20.0,0
3389381045338422,3.0,1.0,1,12,10.0,0
3389381720449887,4.0,1.0,1,73,14.0,1
3389450097514723,4.0,1.0,1,9,9.0,0
3389474761940533,2.0,0.0,0,16,2.0,0
3389477185509997,4.0,1.0,0,16,6.0,0
3389569529755631,4.0,1.0,1,2,9.0,0
3389599421423420,4.0,1.0,0,8,5.0,0
3389666977978800,5.0,0.0,0,29,19.0,0
3389685735035548,4.0,1.0,1,11,11.0,0
3389735840215783,5.0,1.0,1,9,7.0,0
3389738202815263,4.0,1.0,1,2,3.0,0
3389776626113398,3.0,1.0,1,6,6.0,0
3389782756068422,4.0,1.0,1,16,6.0,0
3389813333346746,5.0,0.0,1,16,8.0,0
3389842520223973,3.0,0.0,1,51,21.0,0
3389859676367185,5.0,1.0,0,3,6.0,0
3389900356378073,7.0,0.0,0,1,7.0,1
3389903323017982,4.0,1.0,1,4,4.0,0
3389904670082784,3.0,0.0,0,1,3.0,0
3389934768785730,4.0,0.0,0,33,11.0,0
3389954422954838,4.0,1.0,0,7,6.0,0
3389958000091656,5.0,0.0,1,1,5.0,1
3389974990130953,5.0,0.0,0,2,5.0,0
3389997185588278,4.0,1.0,1,14,8.0,1
3389999791768617,5.0,0.0,1,1,5.0,0
3390083703716868,4.0,0.0,1,12,3.0,0
3390096702357536,4.0,0.0,1,9,5.0,0
3390143030405016,5.0,0.0,1,4,5.0,0
3390183443568861,4.0,0.0,0,7,10.0,0
3390190059498055,4.0,0.0,0,10,8.0,0
3390199353240612,4.0,0.0,1,23,21.0,0
3390210385388520,5.0,0.0,1,1,5.0,0
3390274837558084,2.0,1.0,1,94,28.0,0
3390287122554487,5.0,1.0,1,2,7.0,1
3390291006016442,6.0,1.0,1,1,6.0,1
3390376884463035,4.0,1.0,0,98,25.0,0
3390384804672009,4.0,1.0,1,3,4.0,0
3390443451011521,5.0,0.0,1,106,28.0,1
3390481050413940,4.0,1.0,1,18,6.0,0
3390504241079791,1.0,0.0,0,35,25.0,0
3390538186520735,4.0,0.0,1,2,4.0,0
3390646013296811,7.0,0.0,1,1,7.0,1
3390661837967112,8.0,0.0,1,3,2.0,0
3390673784617972,3.0,0.0,0,41,8.0,0
3390707163827574,4.0,0.0,1,32,8.0,1
3390732672370501,4.0,1.0,1,3,4.0,0
3390756663305518,4.0,1.0,1,49,19.0,0
3390801574622152,3.0,1.0,0,47,17.0,0
3390820324581730,4.0,1.0,1,2,9.0,0
3390828411240201,4.0,1.0,1,13,3.0,0
3390860598047457,5.0,0.0,1,60,31.0,0
3390864689545211,3.0,1.0,1,2,3.0,0
3390890973667079,4.0,0.0,0,1,4.0,0
3390927274480486,5.0,0.0,1,5,5.0,1
3390944737865314,5.0,0.0,1,3,16.0,0
3390986971402979,6.0,0.0,0,1,1.0,0
3391002048015589,4.0,1.0,0,1,6.0,0
3391008851802279,4.0,0.0,1,6,3.0,0
3391022669490695,7.0,0.0,0,16,32.0,0
3391028536288945,4.0,1.0,1,28,30.0,0
3391123151580938,4.0,0.0,0,8,9.0,0
3391128568809481,1.0,1.0,1,20,3.0,0
3391129028829544,3.0,1.0,1,3,11.0,0
3391146811272943,3.0,0.0,0,1,3.0,0
3391191554375710,5.0,1.0,1,11,9.0,1
3391202394395926,4.0,0.0,0,3,15.0,0
3391228899982218,4.0,1.0,1,20,11.0,0
3391277124006359,4.0,1.0,1,5,8.0,0
3391294495732212,4.0,1.0,1,5,4.0,0
3391313118485134,4.0,1.0,1,6,4.0,1
3391340065293536,4.0,0.0,1,8,13.0,0
3391345072811728,4.0,1.0,1,82,24.0,0
3391351356501018,3.0,1.0,1,5,6.0,1
3391451102222140,3.0,1.0,0,9,5.0,0
3391464617602345,3.0,1.0,0,7,3.0,0
3391479439604187,3.0,1.0,1,9,7.0,0
3391482946136737,3.0,1.0,0,2,1.0,0
3391543508929201,4.0,0.0,1,20,15.0,1
3391614755267764,1.0,0.0,0,1,1.0,0
3391615415594831,4.0,1.0,0,1,4.0,1
3391637982920868,4.0,0.0,0,31,18.0,0
3391671050348246,4.0,0.0,1,2,4.0,0
3391700572983854,4.0,1.0,0,1,4.0,0
3391704276821009,5.0,0.0,0,27,32.0,0
3391850924835321,4.0,1.0,1,3,4.0,0
3391854454020264,5.0,0.0,1,1,6.0,0
3391952538941389,2.0,1.0,1,9,2.0,0
3391960563968585,5.0,1.0,0,1,5.0,0
3391963984567917,4.0,0.0,1,22,12.0,0
3392029902032017,3.0,0.0,0,1,3.0,0
3392035824905803,4.0,0.0,1,5,17.0,1
3392149037270082,4.0,0.0,0,1,8.0,0
3392164226294199,3.0,1.0,1,41,7.0,1
3392172936390773,4.0,1.0,1,7,10.0,0
3392206001969455,4.0,1.0,1,5,4.0,0
3392213935209953,4.0,0.0,0,13,5.0,0
3392229263735828,4.0,1.0,1,1,4.0,0
3392287876754711,5.0,0.0,1,3,5.0,0
3392295004504572,4.0,0.0,1,1,4.0,0
3392335484389631,4.0,1.0,1,10,12.0,0
3392350275087688,4.0,1.0,1,1,4.0,0
3392350634269014,3.0,0.0,0,17,11.0,0
3392388693636935,4.0,0.0,1,7,8.0,0
3392398336310191,5.0,1.0,1,105,36.0,0
3392429444735986,4.0,0.0,1,7,14.0,0
3392431242688371,6.0,1.0,1,5,10.0,0
3392433906599085,4.0,1.0,1,10,19.0,0
3392517045153091,4.0,0.0,1,26,7.0,0
3392518194880159,3.0,0.0,1,5,3.0,0
3392547398268357,4.0,1.0,1,1,1.0,0
3392550430559016,3.0,0.0,0,8,17.0,0
3392613143889525,3.0,0.0,0,5,4.0,0
3392687787382254,4.0,0.0,0,16,21.0,0
3392718639233629,3.0,0.0,1,11,8.0,1
3392729449594770,3.0,1.0,1,17,8.0,0
3392774364655693,2.0,0.0,1,129,14.0,0
3392803693509374,4.0,0.0,0,1,4.0,0
3392827195967210,2.0,0.0,0,21,10.0,0
3392878368666980,4.0,1.0,1,3,4.0,0
3392917229544828,3.0,1.0,0,18,14.0,1
3392969122990264,4.0,0.0,1,5,11.0,0
3393021592457902,4.0,1.0,1,17,11.0,0
3393039477073208,4.0,0.0,1,19,6.0,0
3393043381118573,3.0,1.0,0,13,16.0,0
3393081619829259,4.0,1.0,1,7,5.0,0
3393089418655178,3.0,0.0,1,60,14.0,1
3393097311377165,4.0,0.0,0,10,6.0,0
3393116240196965,4.0,1.0,1,134,21.0,0
3393118132304687,3.0,0.0,1,10,17.0,0
3393214084731745,3.0,0.0,1,27,3.0,1
3393252911378220,2.0,0.0,0,115,18.0,0
3393295583060734,3.0,0.0,0,171,48.0,0
3393299803304325,5.0,0.0,1,3,3.0,0
3393347558918110,2.0,0.0,0,1,2.0,0
3393366821305525,4.0,0.0,1,2,2.0,1
3393376601554142,4.0,0.0,1,2,5.0,0
3393376801047734,6.0,1.0,1,6,6.0,1
3393392811162373,4.0,1.0,1,25,24.0,0
3393417053367758,4.0,0.0,1,15,16.0,0
3393421508454085,3.0,0.0,1,25,30.0,0
3393434054344816,3.0,0.0,0,46,20.0,0
3393435054653427,6.0,1.0,0,2,15.0,0
3393439800736662,4.0,0.0,1,5,4.0,0
3393448440968708,4.0,0.0,1,19,10.0,0
3393469981369267,3.0,0.0,0,1,3.0,0
3393490557029735,3.0,0.0,1,3,9.0,0
3393495232279528,3.0,1.0,1,7,2.0,0
3393528920973498,5.0,1.0,1,7,8.0,0
3393553125456224,4.0,1.0,1,15,8.0,0
3393617900405675,4.0,1.0,1,23,4.0,0
3393681803963310,3.0,1.0,1,37,4.0,0
3393795777449432,2.0,0.0,1,1,2.0,0
3393832875052048,5.0,0.0,1,16,10.0,0
3393954957984655,4.0,1.0,0,5,3.0,0
3394063055356307,4.0,1.0,1,6,7.0,0
3394063224908375,3.0,1.0,1,3,5.0,0
3394077615208616,3.0,0.0,0,1,3.0,0
3394102440882769,6.0,0.0,1,11,21.0,0
3394139792900445,4.0,1.0,1,34,20.0,0
3394181280355442,4.0,1.0,1,195,23.0,0
3394193137190731,5.0,0.0,0,1,5.0,0
3394237487515391,4.0,1.0,0,18,8.0,0
3394244434525686,4.0,1.0,0,13,16.0,0
3394267707226059,5.0,0.0,0,28,13.0,1
3394269119711963,4.0,0.0,1,1,8.0,0
3394273465507446,5.0,1.0,0,12,9.0,1
3394300644748304,4.0,1.0,1,28,12.0,0
3394314837789753,4.0,1.0,1,7,6.0,0
3394322630939145,6.0,1.0,1,1,6.0,0
3394323907474161,4.0,1.0,0,3,4.0,0
3394351376618083,4.0,1.0,1,6,6.0,0
3394381555686992,5.0,1.0,0,21,19.0,0
3394388400216373,3.0,1.0,0,31,8.0,1
3394423096338340,5.0,1.0,1,33,28.0,0
3394432886810546,5.0,1.0,1,20,16.0,0
3394436550479787,4.0,1.0,1,5,4.0,1
3394446426392577,5.0,0.0,1,3,7.0,0
3394451762523004,4.0,1.0,1,10,11.0,0
3394466208024700,4.0,0.0,1,18,11.0,1
3394522425171143,2.0,0.0,0,48,6.0,0
3394559401466498,5.0,0.0,1,3,7.0,0
3394605647324334,4.0,1.0,0,6,8.0,0
3394654565404956,4.0,0.0,1,54,24.0,0
3394680972643626,5.0,1.0,0,5,10.0,0
3394684946731524,4.0,1.0,0,3,5.0,0
3394732632975216,4.0,0.0,0,32,12.0,0
3394779731145782,3.0,0.0,0,3,3.0,0
3394792566041258,4.0,0.0,0,1,4.0,0
3394800940140708,5.0,1.0,0,25,6.0,0
3394806256732309,6.0,1.0,0,5,13.0,0
3394831103806278,7.0,0.0,0,2,19.0,0
3394849903197236,3.0,0.0,0,16,5.0,0
3394855728953414,5.0,1.0,0,8,20.0,0
3394868607994712,4.0,1.0,0,92,27.0,0
3394870955449592,4.0,1.0,0,34,19.0,0
3394882462200375,4.0,1.0,1,4,4.0,0
3394885707344193,4.0,1.0,1,10,7.0,0
3394891428015601,4.0,1.0,0,5,4.0,0
3394917741587646,4.0,1.0,0,45,11.0,0
3394961531354093,5.0,1.0,0,1,5.0,0
3394975521025115,4.0,1.0,1,4,5.0,0
3395015281294440,5.0,0.0,1,22,31.0,1
3395017511898404,5.0,1.0,1,3,5.0,0
3395056316088979,5.0,1.0,1,26,24.0,0
3395068531173170,3.0,0.0,0,8,28.0,1
3395099294157305,5.0,0.0,0,1,5.0,0
3395127562892518,4.0,0.0,1,11,26.0,0
3395130927312545,4.0,1.0,0,5,4.0,0
3395145363927567,5.0,1.0,0,3,7.0,0
3395150416551637,4.0,0.0,0,1,4.0,0
3395195195361558,4.0,0.0,1,65,18.0,0
3395199275150629,4.0,1.0,1,2,4.0,0
3395370000710275,4.0,0.0,0,17,1.0,0
3395379520428226,3.0,0.0,1,43,5.0,0
3395423149193260,4.0,1.0,1,32,20.0,0
3395428699524380,4.0,1.0,0,3,4.0,0
3395506524766805,4.0,1.0,1,2,7.0,0
3395523114767615,4.0,0.0,1,8,10.0,0
3395535465429876,4.0,0.0,0,63,42.0,0
3395540643067191,5.0,1.0,1,10,18.0,1
3395573781052460,4.0,0.0,1,10,7.0,0
3395632758538083,4.0,1.0,1,10,6.0,0
3395733365003640,4.0,1.0,0,1,4.0,1
3395785888465849,5.0,1.0,1,6,5.0,1
3395794062617639,10.0,1.0,0,3,2.0,0
3395795403404222,3.0,1.0,1,24,9.0,0
3395894611632240,4.0,0.0,1,8,6.0,0
3395898303429248,4.0,1.0,0,2,5.0,0
3395922547042342,4.0,0.0,1,57,18.0,0
3396050181472290,2.0,1.0,0,2,3.0,0
3396066175661717,4.0,1.0,1,1,4.0,0
3396117031935227,4.0,1.0,1,26,18.0,0
3396118494502209,4.0,0.0,1,3,3.0,0
3396167382817529,4.0,0.0,1,22,11.0,0
3396179745133337,4.0,1.0,1,12,10.0,0
3396187062204524,4.0,1.0,1,5,11.0,0
3396205737621572,2.0,0.0,1,26,14.0,0
3396290805986790,4.0,1.0,1,25,7.0,0
3396317350075844,4.0,0.0,1,23,24.0,1
3396333225250833,4.0,0.0,1,19,17.0,0
3396337725822262,4.0,1.0,1,15,8.0,0
3396340286949330,4.0,0.0,1,20,8.0,0
3396359091158844,5.0,1.0,1,5,10.0,0
3396441769681683,4.0,0.0,1,3,3.0,0
3396448215280391,4.0,0.0,0,13,5.0,0
3396505756202661,4.0,0.0,1,7,4.0,0
3396506854924172,4.0,1.0,0,5,4.0,0
3396519183602611,4.0,1.0,0,9,14.0,0
3396524359159288,7.0,0.0,0,1,21.0,0
3396583371890289,4.0,0.0,1,12,22.0,0
3396675266897524,5.0,1.0,1,1,6.0,0
3396720834769229,4.0,1.0,1,8,12.0,0
3396739484157089,5.0,0.0,1,17,13.0,0
3396741165569463,4.0,0.0,1,72,19.0,0
3396784399756773,5.0,1.0,1,4,9.0,0
3396790957668600,5.0,0.0,0,1,3.0,0
3396805392800659,4.0,0.0,0,12,6.0,0
3396821851343390,5.0,1.0,0,18,15.0,0
3396880960078456,3.0,1.0,0,54,20.0,0
3397013244011514,3.0,0.0,1,33,8.0,0
3397039588834039,2.5,1.0,1,14,5.0,0
3397067988467335,4.0,0.0,1,12,10.0,0
3397168542024220,2.0,0.0,0,17,9.0,1
3397209187174021,3.0,1.0,0,1,3.0,0
3397218602241484,4.0,0.0,0,1,4.0,1
3397222404124203,3.0,1.0,0,5,3.0,0
3397229266029271,4.0,1.0,0,82,22.0,1
3397258702475617,4.0,0.0,0,9,14.0,0
3397264629247602,6.0,1.0,1,1,8.0,0
3397269934489112,3.0,0.0,0,6,6.0,0
3397349014191620,5.0,0.0,0,9,5.0,0
3397367282894074,3.0,0.0,0,4,4.0,1
3397420209742510,4.0,1.0,1,17,18.0,0
3397437244173940,5.0,1.0,0,20,12.0,0
3397462913289868,4.0,1.0,1,2,10.0,1
3397474862940233,5.0,1.0,0,3,4.0,0
3397524516352612,4.0,0.0,1,3,5.0,0
3397559000610398,4.0,1.0,0,7,2.0,0
3397563468342418,3.0,0.0,0,2,4.0,0
3397582120976174,4.0,0.0,0,1,4.0,0
3397719651042959,4.0,1.0,1,1,4.0,0
3397738545646974,4.0,0.0,0,2,9.0,0
3397750130655154,6.0,0.0,1,26,16.0,0
3397763556187789,3.0,1.0,1,9,3.0,0
3397796714239396,4.0,0.0,1,145,33.0,0
3397823736381748,2.0,1.0,0,226,19.0,0
3397845018276269,1.0,0.0,0,1,1.0,0
3397899339674983,5.0,0.0,1,4,23.0,0
3398009726676813,4.0,1.0,0,85,20.0,0
3398025113239331,4.0,1.0,0,5,7.0,0
3398094427856251,3.0,1.0,1,12,9.0,0
3398094460021203,5.0,0.0,0,1,5.0,0
3398131933142765,3.0,0.0,0,64,28.0,0
3398133299452663,4.0,1.0,0,12,14.0,0
3398161831168383,5.0,1.0,1,7,11.0,0
3398209681130072,3.0,1.0,1,13,12.0,0
3398213592373800,5.0,1.0,1,7,11.0,0
3398239861605168,4.0,0.0,0,17,12.0,1
3398263119292756,3.0,0.0,0,74,14.0,0
3398269322048692,4.0,1.0,1,11,9.0,0
3398290898859917,4.0,0.0,0,55,46.0,0
3398338705307661,4.0,1.0,0,44,13.0,0
3398349926562937,2.0,1.0,0,8,12.0,0
3398369721430033,4.0,1.0,0,7,5.0,0
3398394295581782,4.0,1.0,0,11,5.0,0
3398419804338500,3.0,0.0,0,1,3.0,0
3398457640689769,2.5,1.0,1,10,6.0,0
3398457703417551,6.0,0.0,0,6,13.0,0
3398483315537752,4.0,0.0,1,26,5.0,0
3398513592058937,3.0,0.0,1,5,5.0,0
3398596290460318,3.0,0.0,1,49,10.0,0
3398633633120291,4.0,1.0,0,15,14.0,0
3398635004916502,3.0,1.0,1,10,4.0,0
3398684577876218,4.0,0.0,0,1,4.0,0
3398774851227246,4.0,0.0,0,4,5.0,0
3398789528158495,5.0,0.0,1,7,11.0,0
3398791863336728,3.0,1.0,1,5,7.0,0
3398824509319820,5.0,0.0,1,14,12.0,1
3398863124392962,3.0,1.0,1,22,10.0,0
3398881151630024,4.0,1.0,1,24,11.0,0
3398889461384309,4.0,1.0,0,2,8.0,0
3398903442895704,3.0,1.0,1,15,10.0,0
3398925960976314,5.0,1.0,1,18,12.0,1
3398986787513038,3.0,1.0,1,1,3.0,0
3398998490762122,4.0,0.0,1,5,20.0,1
3399032085207656,3.0,1.0,0,31,9.0,0
3399115118635753,2.0,0.0,1,21,5.0,0
3399123013590763,5.0,1.0,1,4,2.0,0
3399184045448910,9.0,1.0,1,1,9.0,0
3399199544607195,4.0,1.0,1,68,28.0,0
3399212859567203,2.0,1.0,0,10,3.0,0
3399223593077170,3.0,0.0,1,43,6.0,0
3399234056125215,4.0,0.0,1,9,4.0,0
3399245674893240,4.0,0.0,0,121,26.0,0
3399248294957705,4.0,1.0,1,12,5.0,0
3399300304570240,4.0,0.0,1,18,7.0,0
3399311383894158,6.0,0.0,1,6,12.0,0
3399370512650768,2.0,1.0,0,5,2.0,0
3399437860654289,4.0,0.0,0,2,6.0,0
3399488325797270,3.0,0.0,1,90,30.0,1
3399494460697450,3.0,0.0,1,40,17.0,0
3399562338669752,4.0,1.0,0,4,3.0,0
3399564519773050,5.0,0.0,0,1,5.0,0
3399582117629456,4.0,0.0,1,52,28.0,1
3399595632768876,4.0,0.0,1,8,7.0,0
3399617984934300,4.0,0.0,0,1,4.0,1
3399621063210711,6.0,0.0,1,23,27.0,1
3399630061755735,5.0,1.0,1,14,13.0,0
3399640564524684,5.0,1.0,1,5,13.0,0
3399710728525229,7.0,0.0,0,38,15.0,0
3399724617912526,2.5,1.0,1,5,7.0,0
3399737720136949,4.0,0.0,1,15,20.0,0
3399758196496757,3.0,0.0,0,7,3.0,0
3399766341214750,16.0,0.0,0,18,27.0,1
3399786843323804,4.0,0.0,0,61,24.0,0
3399838342065492,4.0,1.0,1,36,26.0,0
3399852470608949,4.0,1.0,1,2,4.0,0
3399866599724008,4.0,0.0,1,151,18.0,0
3399889010017244,2.0,0.0,0,19,2.0,0
3399912888166643,5.0,1.0,0,14,18.0,0
3399943024399274,5.0,1.0,0,35,10.0,0
3399995941990393,4.0,0.0,1,103,13.0,0
3400025373463280,4.0,1.0,1,4,8.0,0
3400032705564133,3.0,0.0,1,7,3.0,0
3400086204631759,4.0,0.0,1,7,9.0,0
3400133214670091,2.0,0.0,0,32,53.0,1
3400141526031165,5.0,1.0,0,9,6.0,0
3400162024563903,3.0,0.0,0,2,3.0,0
3400177111775428,4.0,0.0,1,3,8.0,0
3400210979182653,4.0,1.0,1,5,2.0,0
3400229195465921,8.0,0.0,1,2,4.0,0
3400255561403358,3.0,1.0,0,1,3.0,0
3400334392035119,4.0,0.0,1,10,2.0,1
3400365700909167,4.0,0.0,0,4,4.0,0
3400367864354012,2.0,0.0,0,149,50.0,1
3400370373229115,4.0,0.0,1,1,4.0,1
3400390064671375,5.0,0.0,1,12,11.0,0
3400402535848268,2.0,0.0,0,4,2.0,0
3400407830197622,5.0,0.0,1,4,12.0,1
3400408441125868,3.0,1.0,1,3,4.0,0
3400485867539431,5.0,1.0,1,1,7.0,0
3400516516320640,3.0,0.0,1,1,3.0,0
3400534492012083,4.0,0.0,1,14,5.0,0
3400537466049085,4.0,1.0,1,2,4.0,0
3400538409042781,4.0,0.0,1,9,2.0,1
3400547503078725,3.0,0.0,0,14,3.0,0
3400550203104205,4.0,1.0,1,1,4.0,0
3400612251090722,4.0,1.0,1,29,21.0,0
3400682577803757,4.0,0.0,1,23,17.0,0
3400721165730676,4.0,1.0,0,18,11.0,0
3400730738494624,4.0,1.0,1,6,8.0,0
3400831821407467,5.0,0.0,0,1,4.0,0
3400937495901109,4.0,0.0,0,1,4.0,0
3400971654618286,4.0,0.0,1,12,5.0,0
3400978542648707,5.0,0.0,1,6,5.0,0
3401011412803987,5.0,1.0,1,1,5.0,0
3401031764794962,4.0,0.0,1,31,22.0,0
3401120439822304,3.0,0.0,1,3,4.0,0
3401122692207928,5.0,1.0,1,27,13.0,1
3401124890479138,5.0,0.0,0,17,7.0,1
3401136197502488,5.0,0.0,1,7,8.0,0
3401188990895366,6.0,1.0,0,4,9.0,0
3401205418603539,4.0,1.0,1,84,13.0,0
3401270984563907,4.0,1.0,1,16,8.0,0
3401274757585158,4.0,0.0,1,1,4.0,0
3401274958916898,3.0,1.0,1,16,27.0,0
3401293565628581,4.0,1.0,1,42,10.0,0
3401311670439790,4.0,0.0,1,3,7.0,0
3401359819363735,4.0,0.0,1,13,14.0,0
3401378700297133,3.0,1.0,1,26,8.0,1
3401426833010638,4.0,1.0,1,7,5.0,0
3401431872050057,4.0,0.0,0,15,9.0,1
3401432667056469,3.0,1.0,1,5,3.0,0
3401436781775091,5.0,1.0,1,47,38.0,0
3401468682420169,15.0,0.0,0,3,22.0,0
3401480906617674,6.0,1.0,0,2,4.0,0
3401495568705461,4.0,0.0,1,5,8.0,0
3401618118775725,4.0,0.0,0,3,2.0,0
3401666884037899,5.0,0.0,0,1,4.0,0
3401698902681661,4.0,0.0,1,14,15.0,0
3401699981196855,3.0,0.0,0,1,3.0,0
3401703696122082,3.0,1.0,1,56,29.0,0
3401706099407107,3.0,1.0,1,21,6.0,0
3401735988257479,6.0,1.0,1,8,8.0,1
3401740518386352,4.0,0.0,1,5,3.0,0
3401790193441273,2.0,1.0,0,2,2.0,0
3401804314221658,5.0,0.0,1,34,24.0,0
3401808249724611,3.0,1.0,1,4,6.0,0
3401818519259163,4.0,0.0,1,16,11.0,1
3401819655719801,4.0,0.0,0,12,2.0,0
3401833558475985,4.0,0.0,0,13,15.0,0
3401886205882599,4.0,1.0,1,1,3.0,0
3401895558549844,4.0,1.0,1,1,4.0,0
3401927121372877,4.0,0.0,1,27,20.0,0
3401958202146780,5.0,1.0,1,16,25.0,1
3401983960580194,4.0,0.0,1,1,4.0,0
3401984580069144,3.0,0.0,1,43,20.0,0
3401994984180208,4.0,1.0,1,13,8.0,1
3401998904351273,4.0,1.0,0,3,4.0,0
3402007264039383,6.0,1.0,0,4,17.0,0
3402009084848909,4.0,0.0,0,3,3.0,0
3402042636237479,2.0,1.0,0,2,3.0,0
3402049701901655,4.0,0.0,0,5,6.0,0
3402056676199307,3.0,0.0,0,23,24.0,0
3402075097829969,6.0,1.0,0,126,41.0,0
3402091031117657,4.0,1.0,1,4,4.0,0
3402156278849393,5.0,1.0,0,1,5.0,0
3402195711564745,4.0,1.0,1,50,17.0,0
3402210980288847,2.0,1.0,1,3,2.0,0
3402270142561584,4.0,1.0,1,4,3.0,0
3402288212655774,6.0,1.0,0,4,6.0,1
3402290519296482,4.0,0.0,1,24,25.0,0
3402298374386409,5.0,0.0,0,2,3.0,0
3402300726239278,4.0,0.0,0,1,4.0,0
3402362039775096,4.0,1.0,1,7,3.0,0
3402398053749959,5.0,1.0,0,7,9.0,1
3402422353085827,4.0,0.0,1,3,9.0,0
3402455291013140,4.0,0.0,0,39,9.0,0
3402472266587390,5.0,1.0,1,31,24.0,0
3402510104941222,4.0,1.0,1,9,8.0,0
3402528666060770,4.0,1.0,1,2,2.0,0
3402528767552686,4.0,1.0,1,23,17.0,0
3402598684545658,3.0,0.0,0,77,8.0,0
3402673495382231,2.0,0.0,0,7,19.0,0
3402714626224966,4.0,1.0,1,1,4.0,0
3402723372930090,4.0,1.0,1,71,21.0,0
3402767130370612,3.0,1.0,0,3,3.0,0
3402790566713357,4.0,0.0,1,12,8.0,0
3402798746796169,4.0,1.0,1,4,13.0,0
3402823379787120,3.0,0.0,0,140,41.0,1
3402841967770101,7.0,0.0,0,1,7.0,0
3402875071436462,4.0,0.0,1,24,25.0,0
3402905891042311,4.0,0.0,1,9,5.0,1
3402918606433168,4.0,1.0,1,63,26.0,0
3402938978154638,6.0,1.0,1,1,6.0,0
3402974695759695,4.0,0.0,1,8,8.0,0
3403088425781708,4.0,0.0,1,1,9.0,0
3403118530601124,2.5,1.0,1,5,3.0,0
3403155830874841,3.0,0.0,1,115,24.0,0
3403177030067946,4.0,0.0,1,34,3.0,0
3403218455763201,3.0,0.0,0,7,4.0,0
3403225207291790,19.0,0.0,0,16,38.0,0
3403230399253433,3.0,1.0,1,8,7.0,1
3403242227263392,4.0,0.0,1,6,23.0,0
3403245243629708,7.0,1.0,0,1,7.0,0
3403257801493249,4.0,0.0,0,23,11.0,1
3403295501230221,3.0,0.0,0,21,10.0,1
3403300887050933,2.0,0.0,0,16,38.0,0
3403300983715743,3.0,0.0,0,8,8.0,0
3403317001525116,5.0,0.0,1,4,24.0,1
3403351479831430,4.0,1.0,0,9,5.0,0
3403365332584241,2.0,0.0,1,18,16.0,0
3403374303623100,4.0,1.0,1,8,7.0,0
3403408962547627,4.0,1.0,1,1,4.0,0
3403414311678201,4.0,0.0,1,5,3.0,0
3403421387591907,2.0,1.0,0,43,10.0,1
3403439400951232,3.0,0.0,1,9,6.0,0
3403460645422911,3.0,0.0,0,3,12.0,0
3403467342603520,4.0,1.0,1,7,28.0,0
3403482387365738,4.0,0.0,0,79,28.0,0
3403528519336785,4.0,0.0,1,4,7.0,0
3403557621385855,5.0,1.0,1,3,5.0,0
3403620436292516,5.0,1.0,1,4,5.0,0
3403632815672871,5.0,0.0,1,30,7.0,0
3403754924577592,10.0,0.0,1,1,10.0,0
3403813778793975,4.0,1.0,1,9,6.0,0
3403824294664397,4.0,0.0,1,29,11.0,0
3403865829946366,2.0,0.0,1,7,2.0,0
